table,keys,field,existing,recomputed,abs_diff,match,difference_class
paired_difference_ci_10000,dataset_model=voc2007_openai_b16;comparison=wf_minus_mean;metric=target_drop_raw,bootstrap_count,10000,10000,0.0,True,statistical_value
paired_difference_ci_10000,dataset_model=voc2007_openai_b16;comparison=wf_minus_mean;metric=target_drop_raw,bootstrap_seed,5499,5499,0.0,True,statistical_value
paired_difference_ci_10000,dataset_model=voc2007_openai_b16;comparison=wf_minus_mean;metric=target_drop_raw,bootstrap_interval,percentile_2.5_97.5,percentile_2.5_97.5,,True,statistical_value
paired_difference_ci_10000,dataset_model=voc2007_openai_b16;comparison=wf_minus_mean;metric=target_drop_raw,bootstrap_unit,image,image,,True,statistical_value
paired_difference_ci_10000,dataset_model=voc2007_openai_b16;comparison=wf_minus_mean;metric=target_drop_raw,difference_definition,wf_target_drop_raw - mean_target_drop_raw,wf_target_drop_raw - mean_target_drop_raw; same image and candidate set,,False,definition_correction
paired_difference_ci_10000,dataset_model=voc2007_openai_b16;comparison=wf_minus_mean;metric=target_drop_raw,n_valid,1943,1943,0.0,True,statistical_value
paired_difference_ci_10000,dataset_model=voc2007_openai_b16;comparison=wf_minus_mean;metric=target_drop_norm,estimate,-0.0007225111579462,-0.0007225111579462041,4.119968255444917e-18,True,statistical_value
paired_difference_ci_10000,dataset_model=voc2007_openai_b16;comparison=wf_minus_mean;metric=target_drop_norm,ci_low,-0.0019778945476752,-0.0019778945476752463,4.640385298237959e-17,True,statistical_value
paired_difference_ci_10000,dataset_model=voc2007_openai_b16;comparison=wf_minus_mean;metric=target_drop_norm,ci_high,0.0004103032920918,0.0004103032920918276,2.7592945289756088e-17,True,statistical_value
paired_difference_ci_10000,dataset_model=voc2007_openai_b16;comparison=wf_minus_mean;metric=target_drop_norm,bootstrap_count,10000,10000,0.0,True,statistical_value
paired_difference_ci_10000,dataset_model=voc2007_openai_b16;comparison=wf_minus_mean;metric=target_drop_norm,bootstrap_seed,5613,5613,0.0,True,statistical_value
paired_difference_ci_10000,dataset_model=voc2007_openai_b16;comparison=wf_minus_mean;metric=target_drop_norm,bootstrap_interval,percentile_2.5_97.5,percentile_2.5_97.5,,True,statistical_value
paired_difference_ci_10000,dataset_model=voc2007_openai_b16;comparison=wf_minus_mean;metric=target_drop_norm,bootstrap_unit,image,image,,True,statistical_value
paired_difference_ci_10000,dataset_model=voc2007_openai_b16;comparison=wf_minus_mean;metric=target_drop_norm,difference_definition,wf_target_drop_norm - mean_target_drop_norm,wf_target_drop_norm - mean_target_drop_norm; same image and candidate set,,False,definition_correction
paired_difference_ci_10000,dataset_model=voc2007_openai_b16;comparison=wf_minus_mean;metric=target_drop_norm,n_valid,1943,1943,0.0,True,statistical_value
paired_difference_ci_10000,dataset_model=voc2007_openai_b16;comparison=wf_minus_mean;metric=bbox_precision,estimate,-0.0044872332182178,-0.004487233218217841,4.0766001685454967e-17,True,statistical_value
paired_difference_ci_10000,dataset_model=voc2007_openai_b16;comparison=wf_minus_mean;metric=bbox_precision,ci_low,-0.0073252138940064,-0.00732521389400643,3.0357660829594124e-17,True,statistical_value
paired_difference_ci_10000,dataset_model=voc2007_openai_b16;comparison=wf_minus_mean;metric=bbox_precision,ci_high,-0.0020051372696214,-0.0020051372696214655,6.548581121812447e-17,True,statistical_value
paired_difference_ci_10000,dataset_model=voc2007_openai_b16;comparison=wf_minus_mean;metric=bbox_precision,bootstrap_count,10000,10000,0.0,True,statistical_value
paired_difference_ci_10000,dataset_model=voc2007_openai_b16;comparison=wf_minus_mean;metric=bbox_precision,bootstrap_seed,5389,5389,0.0,True,statistical_value
paired_difference_ci_10000,dataset_model=voc2007_openai_b16;comparison=wf_minus_mean;metric=bbox_precision,bootstrap_interval,percentile_2.5_97.5,percentile_2.5_97.5,,True,statistical_value
paired_difference_ci_10000,dataset_model=voc2007_openai_b16;comparison=wf_minus_mean;metric=bbox_precision,bootstrap_unit,image,image,,True,statistical_value
paired_difference_ci_10000,dataset_model=voc2007_openai_b16;comparison=wf_minus_mean;metric=bbox_precision,difference_definition,wf_bbox_precision - mean_bbox_precision,wf_bbox_precision - mean_bbox_precision; same image and candidate set,,False,definition_correction
paired_difference_ci_10000,dataset_model=voc2007_openai_b16;comparison=wf_minus_mean;metric=bbox_precision,n_valid,1943,1943,0.0,True,statistical_value
paired_difference_ci_10000,dataset_model=voc2007_openai_b16;comparison=wf_minus_max_0_1;metric=margin_norm,estimate,0.0005067595296524,0.0005067595296524507,5.063224145507306e-17,True,statistical_value
paired_difference_ci_10000,dataset_model=voc2007_openai_b16;comparison=wf_minus_max_0_1;metric=margin_norm,ci_low,2.4874386441382345e-05,2.4874386441382345e-05,0.0,True,statistical_value
paired_difference_ci_10000,dataset_model=voc2007_openai_b16;comparison=wf_minus_max_0_1;metric=margin_norm,ci_high,0.0011140374880911,0.0011140374880911014,1.3010426069826053e-18,True,statistical_value
paired_difference_ci_10000,dataset_model=voc2007_openai_b16;comparison=wf_minus_max_0_1;metric=margin_norm,bootstrap_count,10000,10000,0.0,True,statistical_value
paired_difference_ci_10000,dataset_model=voc2007_openai_b16;comparison=wf_minus_max_0_1;metric=margin_norm,bootstrap_seed,5268,5268,0.0,True,statistical_value
paired_difference_ci_10000,dataset_model=voc2007_openai_b16;comparison=wf_minus_max_0_1;metric=margin_norm,bootstrap_interval,percentile_2.5_97.5,percentile_2.5_97.5,,True,statistical_value
paired_difference_ci_10000,dataset_model=voc2007_openai_b16;comparison=wf_minus_max_0_1;metric=margin_norm,bootstrap_unit,image,image,,True,statistical_value
paired_difference_ci_10000,dataset_model=voc2007_openai_b16;comparison=wf_minus_max_0_1;metric=margin_norm,difference_definition,wf_margin_norm - max_0_1_margin_norm,wf_margin_norm - max_0_1_margin_norm; same image and candidate set,,False,definition_correction
paired_difference_ci_10000,dataset_model=voc2007_openai_b16;comparison=wf_minus_max_0_1;metric=margin_norm,n_valid,1943,1943,0.0,True,statistical_value
paired_difference_ci_10000,dataset_model=voc2007_openai_b16;comparison=wf_minus_max_0_1;metric=target_drop_raw,estimate,0.0001651483146465,0.00016514831464651378,1.3796472644878044e-17,True,statistical_value
paired_difference_ci_10000,dataset_model=voc2007_openai_b16;comparison=wf_minus_max_0_1;metric=target_drop_raw,ci_low,-0.0001558346718902,-0.00015583467189025094,5.093039705250657e-17,True,statistical_value
paired_difference_ci_10000,dataset_model=voc2007_openai_b16;comparison=wf_minus_max_0_1;metric=target_drop_raw,ci_high,0.0006316933260125,0.0006316933260125257,2.5695591487906455e-17,True,statistical_value
paired_difference_ci_10000,dataset_model=voc2007_openai_b16;comparison=wf_minus_max_0_1;metric=target_drop_raw,bootstrap_count,10000,10000,0.0,True,statistical_value
paired_difference_ci_10000,dataset_model=voc2007_openai_b16;comparison=wf_minus_max_0_1;metric=target_drop_raw,bootstrap_seed,5695,5695,0.0,True,statistical_value
paired_difference_ci_10000,dataset_model=voc2007_openai_b16;comparison=wf_minus_max_0_1;metric=target_drop_raw,bootstrap_interval,percentile_2.5_97.5,percentile_2.5_97.5,,True,statistical_value
paired_difference_ci_10000,dataset_model=voc2007_openai_b16;comparison=wf_minus_max_0_1;metric=target_drop_raw,bootstrap_unit,image,image,,True,statistical_value
paired_difference_ci_10000,dataset_model=voc2007_openai_b16;comparison=wf_minus_max_0_1;metric=target_drop_raw,difference_definition,wf_target_drop_raw - max_0_1_target_drop_raw,wf_target_drop_raw - max_0_1_target_drop_raw; same image and candidate set,,False,definition_correction
paired_difference_ci_10000,dataset_model=voc2007_openai_b16;comparison=wf_minus_max_0_1;metric=target_drop_raw,n_valid,1943,1943,0.0,True,statistical_value
paired_difference_ci_10000,dataset_model=voc2007_openai_b16;comparison=wf_minus_max_0_1;metric=target_drop_norm,estimate,0.0001678629699237,0.00016786296992374336,4.336808689942018e-17,True,statistical_value
paired_difference_ci_10000,dataset_model=voc2007_openai_b16;comparison=wf_minus_max_0_1;metric=target_drop_norm,ci_low,-0.0001584459369886,-0.00015844593698861547,1.5476986012230576e-17,True,statistical_value
paired_difference_ci_10000,dataset_model=voc2007_openai_b16;comparison=wf_minus_max_0_1;metric=target_drop_norm,ci_high,0.0006328644187822,0.0006328644187822823,8.229094489164979e-17,True,statistical_value
paired_difference_ci_10000,dataset_model=voc2007_openai_b16;comparison=wf_minus_max_0_1;metric=target_drop_norm,bootstrap_count,10000,10000,0.0,True,statistical_value
paired_difference_ci_10000,dataset_model=voc2007_openai_b16;comparison=wf_minus_max_0_1;metric=target_drop_norm,bootstrap_seed,5809,5809,0.0,True,statistical_value
paired_difference_ci_10000,dataset_model=voc2007_openai_b16;comparison=wf_minus_max_0_1;metric=target_drop_norm,bootstrap_interval,percentile_2.5_97.5,percentile_2.5_97.5,,True,statistical_value
paired_difference_ci_10000,dataset_model=voc2007_openai_b16;comparison=wf_minus_max_0_1;metric=target_drop_norm,bootstrap_unit,image,image,,True,statistical_value
paired_difference_ci_10000,dataset_model=voc2007_openai_b16;comparison=wf_minus_max_0_1;metric=target_drop_norm,difference_definition,wf_target_drop_norm - max_0_1_target_drop_norm,wf_target_drop_norm - max_0_1_target_drop_norm; same image and candidate set,,False,definition_correction
paired_difference_ci_10000,dataset_model=voc2007_openai_b16;comparison=wf_minus_max_0_1;metric=target_drop_norm,n_valid,1943,1943,0.0,True,statistical_value
paired_difference_ci_10000,dataset_model=voc2007_openai_b16;comparison=wf_minus_max_0_1;metric=bbox_precision,estimate,9.567550145285132e-06,9.567550145285132e-06,0.0,True,statistical_value
paired_difference_ci_10000,dataset_model=voc2007_openai_b16;comparison=wf_minus_max_0_1;metric=bbox_precision,ci_low,-0.0008274278211888,-0.0008274278211888125,1.2576745200831851e-17,True,statistical_value
paired_difference_ci_10000,dataset_model=voc2007_openai_b16;comparison=wf_minus_max_0_1;metric=bbox_precision,ci_high,0.0009762196659244,0.0009762196659244217,2.168404344971009e-17,True,statistical_value
paired_difference_ci_10000,dataset_model=voc2007_openai_b16;comparison=wf_minus_max_0_1;metric=bbox_precision,bootstrap_count,10000,10000,0.0,True,statistical_value
paired_difference_ci_10000,dataset_model=voc2007_openai_b16;comparison=wf_minus_max_0_1;metric=bbox_precision,bootstrap_seed,5585,5585,0.0,True,statistical_value
paired_difference_ci_10000,dataset_model=voc2007_openai_b16;comparison=wf_minus_max_0_1;metric=bbox_precision,bootstrap_interval,percentile_2.5_97.5,percentile_2.5_97.5,,True,statistical_value
paired_difference_ci_10000,dataset_model=voc2007_openai_b16;comparison=wf_minus_max_0_1;metric=bbox_precision,bootstrap_unit,image,image,,True,statistical_value
paired_difference_ci_10000,dataset_model=voc2007_openai_b16;comparison=wf_minus_max_0_1;metric=bbox_precision,difference_definition,wf_bbox_precision - max_0_1_bbox_precision,wf_bbox_precision - max_0_1_bbox_precision; same image and candidate set,,False,definition_correction
paired_difference_ci_10000,dataset_model=voc2007_openai_b16;comparison=wf_minus_max_0_1;metric=bbox_precision,n_valid,1943,1943,0.0,True,statistical_value
paired_difference_ci_10000,dataset_model=voc2007_openai_b32;comparison=wf_minus_mean;metric=margin_norm,estimate,0.0031839001116621,0.003183900111662133,3.2959746043559335e-17,True,statistical_value
paired_difference_ci_10000,dataset_model=voc2007_openai_b32;comparison=wf_minus_mean;metric=margin_norm,ci_low,0.0014497300240389,0.0014497300240389021,2.168404344971009e-18,True,statistical_value
paired_difference_ci_10000,dataset_model=voc2007_openai_b32;comparison=wf_minus_mean;metric=margin_norm,ci_high,0.0051263174023891,0.005126317402389144,4.336808689942018e-17,True,statistical_value
paired_difference_ci_10000,dataset_model=voc2007_openai_b32;comparison=wf_minus_mean;metric=margin_norm,bootstrap_count,10000,10000,0.0,True,statistical_value
paired_difference_ci_10000,dataset_model=voc2007_openai_b32;comparison=wf_minus_mean;metric=margin_norm,bootstrap_seed,5070,5070,0.0,True,statistical_value
paired_difference_ci_10000,dataset_model=voc2007_openai_b32;comparison=wf_minus_mean;metric=margin_norm,bootstrap_interval,percentile_2.5_97.5,percentile_2.5_97.5,,True,statistical_value
paired_difference_ci_10000,dataset_model=voc2007_openai_b32;comparison=wf_minus_mean;metric=margin_norm,bootstrap_unit,image,image,,True,statistical_value
paired_difference_ci_10000,dataset_model=voc2007_openai_b32;comparison=wf_minus_mean;metric=margin_norm,difference_definition,wf_margin_norm - mean_margin_norm,wf_margin_norm - mean_margin_norm; same image and candidate set,,False,definition_correction
paired_difference_ci_10000,dataset_model=voc2007_openai_b32;comparison=wf_minus_mean;metric=margin_norm,n_valid,1943,1943,0.0,True,statistical_value
paired_difference_ci_10000,dataset_model=voc2007_openai_b32;comparison=wf_minus_mean;metric=target_drop_raw,estimate,-0.0002984962609706,-0.0002984962609706314,3.144186300207963e-17,True,statistical_value
paired_difference_ci_10000,dataset_model=voc2007_openai_b32;comparison=wf_minus_mean;metric=target_drop_raw,ci_low,-0.0012071361171625,-0.0012071361171625214,2.1467203015212988e-17,True,statistical_value
paired_difference_ci_10000,dataset_model=voc2007_openai_b32;comparison=wf_minus_mean;metric=target_drop_raw,ci_high,0.0005456692199076,0.000545669219907655,5.4969050145015075e-17,True,statistical_value
paired_difference_ci_10000,dataset_model=voc2007_openai_b32;comparison=wf_minus_mean;metric=target_drop_raw,bootstrap_count,10000,10000,0.0,True,statistical_value
paired_difference_ci_10000,dataset_model=voc2007_openai_b32;comparison=wf_minus_mean;metric=target_drop_raw,bootstrap_seed,5497,5497,0.0,True,statistical_value
paired_difference_ci_10000,dataset_model=voc2007_openai_b32;comparison=wf_minus_mean;metric=target_drop_raw,bootstrap_interval,percentile_2.5_97.5,percentile_2.5_97.5,,True,statistical_value
paired_difference_ci_10000,dataset_model=voc2007_openai_b32;comparison=wf_minus_mean;metric=target_drop_raw,bootstrap_unit,image,image,,True,statistical_value
paired_difference_ci_10000,dataset_model=voc2007_openai_b32;comparison=wf_minus_mean;metric=target_drop_raw,difference_definition,wf_target_drop_raw - mean_target_drop_raw,wf_target_drop_raw - mean_target_drop_raw; same image and candidate set,,False,definition_correction
paired_difference_ci_10000,dataset_model=voc2007_openai_b32;comparison=wf_minus_mean;metric=target_drop_raw,n_valid,1943,1943,0.0,True,statistical_value
paired_difference_ci_10000,dataset_model=voc2007_openai_b32;comparison=wf_minus_mean;metric=target_drop_norm,estimate,-0.0003039624984891,-0.00030396249848914044,4.0440741033709315e-17,True,statistical_value
paired_difference_ci_10000,dataset_model=voc2007_openai_b32;comparison=wf_minus_mean;metric=target_drop_norm,ci_low,-0.0012334789477798,-0.001233478947779872,7.19910242530375e-17,True,statistical_value
paired_difference_ci_10000,dataset_model=voc2007_openai_b32;comparison=wf_minus_mean;metric=target_drop_norm,ci_high,0.0005573397623811,0.0005573397623811241,2.4069288229178198e-17,True,statistical_value
paired_difference_ci_10000,dataset_model=voc2007_openai_b32;comparison=wf_minus_mean;metric=target_drop_norm,bootstrap_count,10000,10000,0.0,True,statistical_value
paired_difference_ci_10000,dataset_model=voc2007_openai_b32;comparison=wf_minus_mean;metric=target_drop_norm,bootstrap_seed,5611,5611,0.0,True,statistical_value
paired_difference_ci_10000,dataset_model=voc2007_openai_b32;comparison=wf_minus_mean;metric=target_drop_norm,bootstrap_interval,percentile_2.5_97.5,percentile_2.5_97.5,,True,statistical_value
paired_difference_ci_10000,dataset_model=voc2007_openai_b32;comparison=wf_minus_mean;metric=target_drop_norm,bootstrap_unit,image,image,,True,statistical_value
paired_difference_ci_10000,dataset_model=voc2007_openai_b32;comparison=wf_minus_mean;metric=target_drop_norm,difference_definition,wf_target_drop_norm - mean_target_drop_norm,wf_target_drop_norm - mean_target_drop_norm; same image and candidate set,,False,definition_correction
paired_difference_ci_10000,dataset_model=voc2007_openai_b32;comparison=wf_minus_mean;metric=target_drop_norm,n_valid,1943,1943,0.0,True,statistical_value
paired_difference_ci_10000,dataset_model=voc2007_openai_b32;comparison=wf_minus_mean;metric=bbox_precision,estimate,-0.0012368186426359,-0.001236818642635905,4.9873299934333204e-18,True,statistical_value
paired_difference_ci_10000,dataset_model=voc2007_openai_b32;comparison=wf_minus_mean;metric=bbox_precision,ci_low,-0.0040990246284409,-0.004099024628440989,8.933825901280557e-17,True,statistical_value
paired_difference_ci_10000,dataset_model=voc2007_openai_b32;comparison=wf_minus_mean;metric=bbox_precision,ci_high,0.0013933648047101,0.0013933648047101167,1.6696713456276768e-17,True,statistical_value
paired_difference_ci_10000,dataset_model=voc2007_openai_b32;comparison=wf_minus_mean;metric=bbox_precision,bootstrap_count,10000,10000,0.0,True,statistical_value
paired_difference_ci_10000,dataset_model=voc2007_openai_b32;comparison=wf_minus_mean;metric=bbox_precision,bootstrap_seed,5387,5387,0.0,True,statistical_value
paired_difference_ci_10000,dataset_model=voc2007_openai_b32;comparison=wf_minus_mean;metric=bbox_precision,bootstrap_interval,percentile_2.5_97.5,percentile_2.5_97.5,,True,statistical_value
paired_difference_ci_10000,dataset_model=voc2007_openai_b32;comparison=wf_minus_mean;metric=bbox_precision,bootstrap_unit,image,image,,True,statistical_value
paired_difference_ci_10000,dataset_model=voc2007_openai_b32;comparison=wf_minus_mean;metric=bbox_precision,difference_definition,wf_bbox_precision - mean_bbox_precision,wf_bbox_precision - mean_bbox_precision; same image and candidate set,,False,definition_correction
paired_difference_ci_10000,dataset_model=voc2007_openai_b32;comparison=wf_minus_mean;metric=bbox_precision,n_valid,1943,1943,0.0,True,statistical_value
paired_difference_ci_10000,dataset_model=voc2007_openai_b32;comparison=wf_minus_max_0_1;metric=margin_norm,estimate,0.0004183229133755,0.0004183229133755168,1.680513367352532e-17,True,statistical_value
paired_difference_ci_10000,dataset_model=voc2007_openai_b32;comparison=wf_minus_max_0_1;metric=margin_norm,ci_low,4.394419924598108e-05,4.394419924598108e-05,0.0,True,statistical_value
paired_difference_ci_10000,dataset_model=voc2007_openai_b32;comparison=wf_minus_max_0_1;metric=margin_norm,ci_high,0.0009070290314878,0.0009070290314878191,1.919037845299343e-17,True,statistical_value
paired_difference_ci_10000,dataset_model=voc2007_openai_b32;comparison=wf_minus_max_0_1;metric=margin_norm,bootstrap_count,10000,10000,0.0,True,statistical_value
paired_difference_ci_10000,dataset_model=voc2007_openai_b32;comparison=wf_minus_max_0_1;metric=margin_norm,bootstrap_seed,5266,5266,0.0,True,statistical_value
paired_difference_ci_10000,dataset_model=voc2007_openai_b32;comparison=wf_minus_max_0_1;metric=margin_norm,bootstrap_interval,percentile_2.5_97.5,percentile_2.5_97.5,,True,statistical_value
paired_difference_ci_10000,dataset_model=voc2007_openai_b32;comparison=wf_minus_max_0_1;metric=margin_norm,bootstrap_unit,image,image,,True,statistical_value
paired_difference_ci_10000,dataset_model=voc2007_openai_b32;comparison=wf_minus_max_0_1;metric=margin_norm,difference_definition,wf_margin_norm - max_0_1_margin_norm,wf_margin_norm - max_0_1_margin_norm; same image and candidate set,,False,definition_correction
paired_difference_ci_10000,dataset_model=voc2007_openai_b32;comparison=wf_minus_max_0_1;metric=margin_norm,n_valid,1943,1943,0.0,True,statistical_value
paired_difference_ci_10000,dataset_model=voc2007_openai_b32;comparison=wf_minus_max_0_1;metric=target_drop_raw,estimate,-1.1714379534669835e-06,-1.1714379534669837e-06,2.117582368135751e-22,True,statistical_value
paired_difference_ci_10000,dataset_model=voc2007_openai_b32;comparison=wf_minus_max_0_1;metric=target_drop_raw,ci_low,-0.0003358456993986,-0.00033584569939865133,5.1336972867188635e-17,True,statistical_value
paired_difference_ci_10000,dataset_model=voc2007_openai_b32;comparison=wf_minus_max_0_1;metric=target_drop_raw,ci_high,0.0003663514804514,0.0003663514804514914,9.139824314052802e-17,True,statistical_value
paired_difference_ci_10000,dataset_model=voc2007_openai_b32;comparison=wf_minus_max_0_1;metric=target_drop_raw,bootstrap_count,10000,10000,0.0,True,statistical_value
paired_difference_ci_10000,dataset_model=voc2007_openai_b32;comparison=wf_minus_max_0_1;metric=target_drop_raw,bootstrap_seed,5693,5693,0.0,True,statistical_value
paired_difference_ci_10000,dataset_model=voc2007_openai_b32;comparison=wf_minus_max_0_1;metric=target_drop_raw,bootstrap_interval,percentile_2.5_97.5,percentile_2.5_97.5,,True,statistical_value
paired_difference_ci_10000,dataset_model=voc2007_openai_b32;comparison=wf_minus_max_0_1;metric=target_drop_raw,bootstrap_unit,image,image,,True,statistical_value
paired_difference_ci_10000,dataset_model=voc2007_openai_b32;comparison=wf_minus_max_0_1;metric=target_drop_raw,difference_definition,wf_target_drop_raw - max_0_1_target_drop_raw,wf_target_drop_raw - max_0_1_target_drop_raw; same image and candidate set,,False,definition_correction
paired_difference_ci_10000,dataset_model=voc2007_openai_b32;comparison=wf_minus_max_0_1;metric=target_drop_raw,n_valid,1943,1943,0.0,True,statistical_value
paired_difference_ci_10000,dataset_model=voc2007_openai_b32;comparison=wf_minus_max_0_1;metric=target_drop_norm,estimate,-1.7602178802579295e-06,-1.7602178802579297e-06,2.117582368135751e-22,True,statistical_value
paired_difference_ci_10000,dataset_model=voc2007_openai_b32;comparison=wf_minus_max_0_1;metric=target_drop_norm,ci_low,-0.0003415624516653,-0.0003415624516653266,2.6617163334519134e-17,True,statistical_value
paired_difference_ci_10000,dataset_model=voc2007_openai_b32;comparison=wf_minus_max_0_1;metric=target_drop_norm,ci_high,0.0003672313815096,0.00036723138150968483,8.483881999699072e-17,True,statistical_value
paired_difference_ci_10000,dataset_model=voc2007_openai_b32;comparison=wf_minus_max_0_1;metric=target_drop_norm,bootstrap_count,10000,10000,0.0,True,statistical_value
paired_difference_ci_10000,dataset_model=voc2007_openai_b32;comparison=wf_minus_max_0_1;metric=target_drop_norm,bootstrap_seed,5807,5807,0.0,True,statistical_value
paired_difference_ci_10000,dataset_model=voc2007_openai_b32;comparison=wf_minus_max_0_1;metric=target_drop_norm,bootstrap_interval,percentile_2.5_97.5,percentile_2.5_97.5,,True,statistical_value
paired_difference_ci_10000,dataset_model=voc2007_openai_b32;comparison=wf_minus_max_0_1;metric=target_drop_norm,bootstrap_unit,image,image,,True,statistical_value
paired_difference_ci_10000,dataset_model=voc2007_openai_b32;comparison=wf_minus_max_0_1;metric=target_drop_norm,difference_definition,wf_target_drop_norm - max_0_1_target_drop_norm,wf_target_drop_norm - max_0_1_target_drop_norm; same image and candidate set,,False,definition_correction
paired_difference_ci_10000,dataset_model=voc2007_openai_b32;comparison=wf_minus_max_0_1;metric=target_drop_norm,n_valid,1943,1943,0.0,True,statistical_value
paired_difference_ci_10000,dataset_model=voc2007_openai_b32;comparison=wf_minus_max_0_1;metric=bbox_precision,estimate,-0.0001807465221362,-0.00018074652213628182,8.183015896834345e-17,True,statistical_value
paired_difference_ci_10000,dataset_model=voc2007_openai_b32;comparison=wf_minus_max_0_1;metric=bbox_precision,ci_low,-0.0006218905677147,-0.000621890567714752,5.204170427930421e-17,True,statistical_value
paired_difference_ci_10000,dataset_model=voc2007_openai_b32;comparison=wf_minus_max_0_1;metric=bbox_precision,ci_high,0.0001286670097786,0.00012866700977869275,9.27534958561349e-17,True,statistical_value
paired_difference_ci_10000,dataset_model=voc2007_openai_b32;comparison=wf_minus_max_0_1;metric=bbox_precision,bootstrap_count,10000,10000,0.0,True,statistical_value
paired_difference_ci_10000,dataset_model=voc2007_openai_b32;comparison=wf_minus_max_0_1;metric=bbox_precision,bootstrap_seed,5583,5583,0.0,True,statistical_value
paired_difference_ci_10000,dataset_model=voc2007_openai_b32;comparison=wf_minus_max_0_1;metric=bbox_precision,bootstrap_interval,percentile_2.5_97.5,percentile_2.5_97.5,,True,statistical_value
paired_difference_ci_10000,dataset_model=voc2007_openai_b32;comparison=wf_minus_max_0_1;metric=bbox_precision,bootstrap_unit,image,image,,True,statistical_value
paired_difference_ci_10000,dataset_model=voc2007_openai_b32;comparison=wf_minus_max_0_1;metric=bbox_precision,difference_definition,wf_bbox_precision - max_0_1_bbox_precision,wf_bbox_precision - max_0_1_bbox_precision; same image and candidate set,,False,definition_correction
paired_difference_ci_10000,dataset_model=voc2007_openai_b32;comparison=wf_minus_max_0_1;metric=bbox_precision,n_valid,1943,1943,0.0,True,statistical_value
screening_failure_rates,dataset_model=coco_openai_b16;method=cci,n_images,27708,27708,0.0,True,statistical_value
screening_failure_rates,dataset_model=coco_openai_b16;method=cci,screen_definition,bbox_precision >= 0.5 AND normalized aggregate foil-mean margin > 0,bbox_precision >= 0.5 AND normalized aggregate foil-mean margin > 0,,True,statistical_value
screening_failure_rates,dataset_model=coco_openai_b16;method=cci,failure_definition,normalized aggregate worst-foil margin < 0,normalized aggregate worst-foil margin < 0,,True,statistical_value
screening_failure_rates,dataset_model=coco_openai_b16;method=cci,screen_pass_count,17726,17726,0.0,True,statistical_value
screening_failure_rates,dataset_model=coco_openai_b16;method=cci,failure_count,20514,20514,0.0,True,statistical_value
screening_failure_rates,dataset_model=coco_openai_b16;method=cci,joint_failure_count,11410,11410,0.0,True,statistical_value
screening_failure_rates,dataset_model=coco_openai_b16;method=cci,screen_pass_rate,0.6397430345026707,0.6397430345026707,0.0,True,statistical_value
screening_failure_rates,dataset_model=coco_openai_b16;method=cci,screen_pass_ci_low,0.6339685289447091,0.6339685289447091,0.0,True,statistical_value
screening_failure_rates,dataset_model=coco_openai_b16;method=cci,screen_pass_ci_high,0.645481449400895,0.645481449400895,0.0,True,statistical_value
screening_failure_rates,dataset_model=coco_openai_b16;method=cci,failure_rate,0.7403637938501516,0.7403637938501516,0.0,True,statistical_value
screening_failure_rates,dataset_model=coco_openai_b16;method=cci,failure_ci_low,0.7350945575285116,0.7350945575285116,0.0,True,statistical_value
screening_failure_rates,dataset_model=coco_openai_b16;method=cci,failure_ci_high,0.745560848852317,0.745560848852317,0.0,True,statistical_value
screening_failure_rates,dataset_model=coco_openai_b16;method=cci,joint_failure_rate,0.4117944276021366,0.4117944276021366,0.0,True,statistical_value
screening_failure_rates,dataset_model=coco_openai_b16;method=cci,joint_failure_ci_low,0.4059838313844377,0.4059838313844377,0.0,True,statistical_value
screening_failure_rates,dataset_model=coco_openai_b16;method=cci,joint_failure_ci_high,0.4176050238198354,0.41760502381983544,5.551115123125783e-17,True,statistical_value
screening_failure_rates,dataset_model=coco_openai_b16;method=cci,failure_given_screen_pass,0.6436872390838316,0.6436872390838316,0.0,True,statistical_value
screening_failure_rates,dataset_model=coco_openai_b16;method=cci,conditional_ci_low,0.6366756282359144,0.6366756282359144,0.0,True,statistical_value
screening_failure_rates,dataset_model=coco_openai_b16;method=cci,conditional_ci_high,0.6504692770088244,0.6504692770088244,0.0,True,statistical_value
screening_failure_rates,dataset_model=coco_openai_b16;method=cci,bootstrap_count,10000,10000,0.0,True,statistical_value
screening_failure_rates,dataset_model=coco_openai_b16;method=cci,bootstrap_interval,percentile_2.5_97.5,percentile_2.5_97.5,,True,statistical_value
screening_failure_rates,dataset_model=coco_openai_b16;method=cci,bootstrap_unit,image; numerator and denominator jointly resampled,image; numerator and denominator jointly resampled,,True,statistical_value
screening_failure_rates,dataset_model=coco_openai_b16;method=wf,n_images,27708,27708,0.0,True,statistical_value
screening_failure_rates,dataset_model=coco_openai_b16;method=wf,screen_definition,bbox_precision >= 0.5 AND normalized aggregate foil-mean margin > 0,bbox_precision >= 0.5 AND normalized aggregate foil-mean margin > 0,,True,statistical_value
screening_failure_rates,dataset_model=coco_openai_b16;method=wf,failure_definition,normalized aggregate worst-foil margin < 0,normalized aggregate worst-foil margin < 0,,True,statistical_value
screening_failure_rates,dataset_model=coco_openai_b16;method=wf,screen_pass_count,17739,17739,0.0,True,statistical_value
screening_failure_rates,dataset_model=coco_openai_b16;method=wf,failure_count,20472,20472,0.0,True,statistical_value
screening_failure_rates,dataset_model=coco_openai_b16;method=wf,joint_failure_count,11396,11396,0.0,True,statistical_value
